name,online_order,book_table,rate,votes,approx_cost(for two people),listed_in(type),city,year
Restaurant_1811,No,No,3.5,2429,4489,Fine Dining,Kolkata,2018
Restaurant_1812,No,Yes,4.6,1766,729,Quick Bites,Mumbai,2024
Restaurant_1813,No,Yes,3.6,3096,3092,Casual Dining,Bangalore,2022
Restaurant_1814,Yes,Yes,2.8,2316,1466,Fine Dining,Bangalore,2021
Restaurant_1815,Yes,Yes,4.0,985,1673,Café,Mumbai,2020
Restaurant_1816,Yes,No,3.6,732,4934,Quick Bites,Kolkata,2019
Restaurant_1817,No,No,2.7,2580,1797,Fine Dining,Chennai,2024
Restaurant_1818,Yes,No,3.7,334,2725,Casual Dining,Mumbai,2019
Restaurant_1819,No,Yes,4.5,1539,4993,Buffet,Kolkata,2020
Restaurant_1820,Yes,Yes,2.1,1955,3961,Buffet,Mumbai,2024
Restaurant_1821,Yes,Yes,3.9,4496,2942,Casual Dining,Mumbai,2024
Restaurant_1822,Yes,No,3.0,2440,4835,Casual Dining,Delhi,2021
Restaurant_1823,Yes,Yes,2.9,4121,4625,Buffet,Kolkata,2021
Restaurant_1824,No,No,3.2,3520,669,Fine Dining,Chennai,2022
Restaurant_1825,No,No,3.0,855,4030,Buffet,Hyderabad,2022
Restaurant_1826,Yes,Yes,4.5,4974,733,Casual Dining,Delhi,2023
Restaurant_1827,No,Yes,2.8,577,4762,Quick Bites,Mumbai,2025
Restaurant_1828,Yes,No,4.2,3698,4255,Café,Hyderabad,2023
Restaurant_1829,Yes,No,2.3,2189,3879,Quick Bites,Pune,2018
Restaurant_1830,Yes,No,4.9,2029,4287,Quick Bites,Hyderabad,2019
Restaurant_1831,Yes,Yes,3.9,3329,961,Casual Dining,Mumbai,2022
Restaurant_1832,No,Yes,4.1,2330,1090,Buffet,Mumbai,2021
Restaurant_1833,Yes,Yes,2.9,1656,2555,Fine Dining,Kolkata,2020
Restaurant_1834,Yes,Yes,3.2,4013,2155,Quick Bites,Kolkata,2021
Restaurant_1835,No,Yes,2.7,3919,3171,Buffet,Delhi,2019
Restaurant_1836,Yes,Yes,4.8,3430,1872,Fine Dining,Chennai,2023
Restaurant_1837,No,No,3.5,2541,3036,Quick Bites,Delhi,2021
Restaurant_1838,Yes,No,3.9,366,3844,Fine Dining,Bangalore,2025
Restaurant_1839,Yes,No,4.2,3091,2497,Buffet,Mumbai,2018
Restaurant_1840,Yes,Yes,3.1,2290,4261,Café,Hyderabad,2019
Restaurant_1841,Yes,No,4.2,4141,3366,Buffet,Pune,2023
Restaurant_1842,Yes,Yes,4.0,2470,1519,Casual Dining,Mumbai,2025
Restaurant_1843,Yes,Yes,4.1,2797,383,Fine Dining,Mumbai,2020
Restaurant_1844,No,No,3.5,4219,1483,Café,Delhi,2023
Restaurant_1845,Yes,Yes,3.1,1207,3046,Fine Dining,Pune,2024
Restaurant_1846,No,No,2.7,1288,2433,Fine Dining,Pune,2025
Restaurant_1847,No,No,4.5,475,4288,Quick Bites,Pune,2025
Restaurant_1848,Yes,Yes,3.8,4010,1632,Casual Dining,Delhi,2018
Restaurant_1849,No,No,3.3,3358,3340,Fine Dining,Mumbai,2019
Restaurant_1850,Yes,No,4.8,1497,1996,Buffet,Delhi,2020
Restaurant_1851,No,No,2.1,4952,4922,Buffet,Kolkata,2018
Restaurant_1852,Yes,No,4.6,4607,2255,Quick Bites,Kolkata,2023
Restaurant_1853,No,Yes,5.0,4546,3536,Casual Dining,Delhi,2018
Restaurant_1854,No,No,4.7,335,982,Casual Dining,Pune,2025
Restaurant_1855,Yes,No,4.4,1775,1707,Buffet,Mumbai,2019
Restaurant_1856,No,No,3.1,4172,4054,Café,Delhi,2022
Restaurant_1857,Yes,Yes,2.7,313,876,Quick Bites,Delhi,2018
Restaurant_1858,Yes,No,4.2,4589,2030,Quick Bites,Delhi,2024
Restaurant_1859,Yes,Yes,2.9,1450,4290,Buffet,Bangalore,2018
Restaurant_1860,Yes,No,2.5,158,4506,Buffet,Kolkata,2023
Restaurant_1861,Yes,No,4.4,3044,1560,Café,Hyderabad,2023
Restaurant_1862,No,No,2.9,2641,4785,Café,Pune,2020
Restaurant_1863,No,Yes,4.7,105,2886,Casual Dining,Chennai,2023
Restaurant_1864,No,Yes,4.5,3465,390,Quick Bites,Hyderabad,2021
Restaurant_1865,Yes,Yes,4.5,4387,1042,Quick Bites,Pune,2019
Restaurant_1866,No,Yes,4.3,2379,534,Buffet,Chennai,2019
Restaurant_1867,No,Yes,4.6,3477,1310,Casual Dining,Bangalore,2022
Restaurant_1868,No,Yes,4.4,538,778,Quick Bites,Delhi,2022
Restaurant_1869,No,No,3.8,2320,261,Casual Dining,Bangalore,2019
Restaurant_1870,No,Yes,2.9,4685,586,Casual Dining,Bangalore,2024
Restaurant_1871,Yes,No,4.7,1673,1369,Buffet,Hyderabad,2022
Restaurant_1872,Yes,Yes,4.5,3374,2400,Casual Dining,Mumbai,2020
Restaurant_1873,No,Yes,3.4,2351,4914,Café,Hyderabad,2023
Restaurant_1874,Yes,Yes,2.1,4915,1883,Café,Kolkata,2019
Restaurant_1875,Yes,No,3.9,702,686,Fine Dining,Chennai,2025
Restaurant_1876,No,Yes,2.2,4340,3932,Buffet,Delhi,2022
Restaurant_1877,No,Yes,4.8,961,740,Fine Dining,Hyderabad,2019
Restaurant_1878,Yes,No,4.9,1370,2260,Café,Chennai,2021
Restaurant_1879,No,No,2.6,548,4446,Fine Dining,Pune,2018
Restaurant_1880,Yes,No,4.0,829,1438,Buffet,Chennai,2023
Restaurant_1881,Yes,No,2.3,3172,1190,Buffet,Pune,2019
Restaurant_1882,No,Yes,4.2,3935,4667,Casual Dining,Hyderabad,2018
Restaurant_1883,Yes,No,3.0,281,2499,Quick Bites,Kolkata,2022
Restaurant_1884,Yes,Yes,4.0,1038,4107,Casual Dining,Hyderabad,2018
Restaurant_1885,Yes,Yes,3.1,3675,4488,Buffet,Pune,2023
Restaurant_1886,No,No,2.4,1252,1280,Café,Chennai,2019
Restaurant_1887,No,Yes,3.2,1151,397,Café,Chennai,2021
Restaurant_1888,No,No,2.3,602,2394,Casual Dining,Pune,2024
Restaurant_1889,No,Yes,3.7,1615,1798,Buffet,Bangalore,2022
Restaurant_1890,Yes,No,2.1,4220,1800,Café,Kolkata,2019
Restaurant_1891,No,No,3.6,3387,3892,Buffet,Mumbai,2023
Restaurant_1892,No,No,4.7,4081,4065,Café,Delhi,2022
Restaurant_1893,No,No,4.5,4312,883,Buffet,Chennai,2020
Restaurant_1894,No,No,4.6,3704,3283,Fine Dining,Delhi,2018
Restaurant_1895,Yes,No,4.8,2360,4189,Buffet,Mumbai,2024
Restaurant_1896,Yes,Yes,2.3,4217,532,Buffet,Hyderabad,2023
Restaurant_1897,Yes,Yes,2.4,1450,1971,Casual Dining,Delhi,2020
Restaurant_1898,No,Yes,3.7,3636,4400,Fine Dining,Mumbai,2025
Restaurant_1899,No,No,4.7,1892,2921,Quick Bites,Pune,2019
Restaurant_1900,Yes,Yes,4.9,3721,1006,Casual Dining,Bangalore,2021
Restaurant_1901,No,No,2.1,194,1264,Quick Bites,Chennai,2022
Restaurant_1902,No,Yes,3.1,230,1088,Café,Mumbai,2018
Restaurant_1903,Yes,Yes,2.6,3198,3123,Quick Bites,Delhi,2022
Restaurant_1904,Yes,No,4.3,1103,520,Buffet,Chennai,2024
Restaurant_1905,No,Yes,3.9,2955,4157,Quick Bites,Bangalore,2019
Restaurant_1906,No,Yes,2.4,2484,2582,Casual Dining,Pune,2022
Restaurant_1907,No,Yes,3.5,2625,3431,Casual Dining,Hyderabad,2018
Restaurant_1908,Yes,No,4.1,2022,2511,Quick Bites,Chennai,2019
Restaurant_1909,Yes,Yes,4.3,2500,3801,Casual Dining,Hyderabad,2022
Restaurant_1910,Yes,No,2.1,610,1700,Casual Dining,Mumbai,2021
Restaurant_1911,Yes,Yes,4.7,1170,1768,Quick Bites,Bangalore,2023
Restaurant_1912,No,Yes,3.7,4609,3481,Fine Dining,Delhi,2019
Restaurant_1913,Yes,Yes,4.4,4323,1719,Fine Dining,Bangalore,2023
Restaurant_1914,Yes,Yes,4.4,2745,2118,Café,Bangalore,2025
Restaurant_1915,No,No,2.6,2228,4289,Casual Dining,Kolkata,2019
Restaurant_1916,No,Yes,2.3,4717,2065,Quick Bites,Bangalore,2021
Restaurant_1917,No,No,4.2,1162,1605,Casual Dining,Bangalore,2023
Restaurant_1918,Yes,No,2.5,66,2923,Buffet,Chennai,2020
Restaurant_1919,No,Yes,4.5,1214,204,Casual Dining,Delhi,2018
Restaurant_1920,No,Yes,4.2,4351,1368,Casual Dining,Chennai,2020
Restaurant_1921,Yes,No,4.5,153,2598,Fine Dining,Chennai,2022
Restaurant_1922,Yes,No,2.9,377,2830,Quick Bites,Mumbai,2021
Restaurant_1923,No,Yes,2.9,1492,547,Casual Dining,Chennai,2020
Restaurant_1924,Yes,Yes,4.0,625,4420,Fine Dining,Kolkata,2019
Restaurant_1925,No,Yes,2.1,3648,2013,Café,Kolkata,2022
Restaurant_1926,No,Yes,4.2,3338,3542,Fine Dining,Hyderabad,2022
Restaurant_1927,Yes,Yes,4.5,3237,2774,Fine Dining,Mumbai,2020
Restaurant_1928,No,No,3.2,1598,4025,Fine Dining,Hyderabad,2025
Restaurant_1929,Yes,Yes,4.3,2499,4793,Casual Dining,Hyderabad,2020
Restaurant_1930,Yes,Yes,2.5,3013,252,Casual Dining,Pune,2025
Restaurant_1931,Yes,No,3.0,708,348,Café,Delhi,2021
Restaurant_1932,No,Yes,4.9,4981,702,Buffet,Delhi,2018
Restaurant_1933,Yes,Yes,5.0,2833,1069,Buffet,Chennai,2020
Restaurant_1934,Yes,No,3.5,954,3721,Buffet,Chennai,2024
Restaurant_1935,No,Yes,4.8,3891,4514,Café,Pune,2025
Restaurant_1936,No,No,3.6,932,4071,Buffet,Chennai,2020
Restaurant_1937,No,Yes,2.9,1756,1500,Buffet,Delhi,2023
Restaurant_1938,No,Yes,2.8,4130,2699,Fine Dining,Hyderabad,2019
Restaurant_1939,Yes,Yes,4.8,2863,4233,Casual Dining,Bangalore,2024
Restaurant_1940,Yes,No,2.5,1569,3489,Casual Dining,Kolkata,2024
Restaurant_1941,Yes,No,3.7,1093,4053,Fine Dining,Bangalore,2025
Restaurant_1942,No,No,3.7,3548,2651,Fine Dining,Bangalore,2023
Restaurant_1943,No,No,4.2,443,4585,Fine Dining,Delhi,2023
Restaurant_1944,Yes,Yes,3.5,2936,538,Casual Dining,Bangalore,2022
Restaurant_1945,No,No,2.8,1099,3024,Buffet,Pune,2025
Restaurant_1946,No,No,2.5,2967,1893,Fine Dining,Mumbai,2018
Restaurant_1947,Yes,No,3.9,2622,1186,Café,Chennai,2019
Restaurant_1948,Yes,Yes,4.2,4201,3690,Fine Dining,Mumbai,2021
Restaurant_1949,No,Yes,3.7,3769,2933,Quick Bites,Hyderabad,2024
Restaurant_1950,No,No,4.2,4273,3967,Fine Dining,Kolkata,2021
Restaurant_1951,No,No,2.4,2099,4276,Casual Dining,Chennai,2020
Restaurant_1952,Yes,Yes,4.6,1912,2206,Fine Dining,Bangalore,2020
Restaurant_1953,Yes,No,3.7,2577,3307,Quick Bites,Kolkata,2021
Restaurant_1954,Yes,No,2.4,2008,4668,Café,Chennai,2020
Restaurant_1955,Yes,No,3.4,3124,3530,Buffet,Pune,2018
Restaurant_1956,Yes,No,4.5,3004,3241,Fine Dining,Pune,2023
Restaurant_1957,No,Yes,4.7,2020,730,Quick Bites,Pune,2020
Restaurant_1958,No,Yes,2.8,4854,1123,Quick Bites,Pune,2022
Restaurant_1959,No,Yes,4.1,1901,4318,Café,Bangalore,2020
Restaurant_1960,Yes,No,2.3,840,440,Casual Dining,Mumbai,2019
Restaurant_1961,Yes,No,2.1,58,2096,Fine Dining,Chennai,2018
Restaurant_1962,Yes,Yes,3.7,4220,3524,Quick Bites,Bangalore,2019
Restaurant_1963,No,Yes,4.1,1188,1013,Café,Pune,2019
Restaurant_1964,Yes,Yes,4.4,3043,4950,Buffet,Hyderabad,2022
Restaurant_1965,Yes,No,3.0,80,982,Quick Bites,Mumbai,2018
Restaurant_1966,No,Yes,2.0,76,4255,Café,Hyderabad,2018
Restaurant_1967,Yes,No,3.4,1787,207,Casual Dining,Kolkata,2025
Restaurant_1968,No,No,2.0,2238,3973,Casual Dining,Hyderabad,2018
Restaurant_1969,Yes,Yes,2.3,1799,4870,Quick Bites,Kolkata,2018
Restaurant_1970,Yes,Yes,3.0,622,3339,Quick Bites,Kolkata,2018
Restaurant_1971,No,No,3.3,1896,3989,Fine Dining,Pune,2022
Restaurant_1972,No,Yes,2.8,1632,4251,Café,Kolkata,2020
Restaurant_1973,No,Yes,3.7,706,717,Quick Bites,Delhi,2025
Restaurant_1974,No,No,2.2,1247,3390,Fine Dining,Chennai,2019
Restaurant_1975,No,No,2.4,2416,3302,Fine Dining,Chennai,2018
Restaurant_1976,No,No,4.1,258,4778,Quick Bites,Pune,2024
Restaurant_1977,Yes,No,2.4,647,2916,Casual Dining,Delhi,2020
Restaurant_1978,Yes,No,3.9,959,778,Café,Hyderabad,2020
Restaurant_1979,No,Yes,2.2,1914,4682,Café,Bangalore,2019
Restaurant_1980,Yes,No,3.2,3597,4707,Casual Dining,Hyderabad,2022
Restaurant_1981,No,No,2.5,1121,2065,Quick Bites,Bangalore,2021
Restaurant_1982,Yes,No,2.3,185,1576,Café,Kolkata,2021
Restaurant_1983,No,Yes,3.7,732,3138,Quick Bites,Mumbai,2020
Restaurant_1984,Yes,No,4.8,3852,1105,Quick Bites,Bangalore,2023
Restaurant_1985,Yes,No,2.2,3684,1164,Fine Dining,Mumbai,2023
Restaurant_1986,Yes,No,3.3,4876,2176,Casual Dining,Chennai,2019
Restaurant_1987,Yes,Yes,4.1,1957,4959,Quick Bites,Mumbai,2021
Restaurant_1988,Yes,No,3.4,712,2087,Buffet,Chennai,2020
Restaurant_1989,No,No,4.4,2138,2647,Casual Dining,Delhi,2022
Restaurant_1990,No,No,2.5,936,1191,Café,Delhi,2021
Restaurant_1991,No,Yes,4.9,4243,3756,Fine Dining,Pune,2020
Restaurant_1992,Yes,Yes,3.2,3514,4159,Café,Pune,2020
Restaurant_1993,No,Yes,3.0,2527,3804,Café,Kolkata,2018
Restaurant_1994,Yes,Yes,4.6,2407,1283,Casual Dining,Bangalore,2022
Restaurant_1995,Yes,No,3.7,1159,634,Café,Kolkata,2018
Restaurant_1996,Yes,No,3.5,3390,220,Quick Bites,Chennai,2019
Restaurant_1997,No,Yes,4.2,1888,3122,Café,Kolkata,2018
Restaurant_1998,Yes,Yes,3.7,1263,2125,Fine Dining,Mumbai,2024
Restaurant_1999,No,No,2.5,1493,1672,Fine Dining,Chennai,2018
